# Force coefficients
# liftDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 1.000000000000e+00
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# Time              	Cm                  	Cd                  	Cl                  	Cl(f)               	Cl(r)               
0.4774              	-2.850179671590e-05	1.467060446682e+00	8.872119603560e-05	1.585880130190e-05	7.286239473370e-05
0.4796              	-2.841760243585e-05	1.466741228172e+00	8.273686543242e-05	1.295083028036e-05	6.978603515206e-05
0.4818              	-2.833132658874e-05	1.466446840952e+00	9.828306231450e-05	2.081020456851e-05	7.747285774599e-05
0.484               	-2.824661026528e-05	1.466197963834e+00	8.898782732080e-05	1.624730339512e-05	7.274052392568e-05
0.4862              	-2.815995139828e-05	1.465696724416e+00	6.593895440135e-05	4.809525802395e-06	6.112942859896e-05
0.4884              	-2.807413440090e-05	1.465439155730e+00	8.588334606267e-05	1.486753863043e-05	7.101580743224e-05
0.4906              	-2.798951228670e-05	1.465132222093e+00	9.090537178352e-05	1.746317360506e-05	7.344219817846e-05
0.4928              	-2.790252792580e-05	1.464817311245e+00	9.186529167792e-05	1.803011791316e-05	7.383517376476e-05
0.495               	-2.781637303971e-05	1.464588717555e+00	1.016196704414e-04	2.299346218097e-05	7.862620826039e-05
0.4972              	-2.773263100026e-05	1.464426224037e+00	1.000807306725e-04	2.230773433600e-05	7.777299633653e-05
0.4994              	-2.764666965406e-05	1.464045212569e+00	1.046932149703e-04	2.469993783107e-05	7.999327713919e-05
0.5016              	-2.756143863503e-05	1.463821138953e+00	9.896083328912e-05	2.191897800953e-05	7.704185527959e-05
0.5038              	-2.747425046923e-05	1.463616313255e+00	1.060288569237e-04	2.554017799263e-05	8.048867893109e-05
0.506               	-2.738700973903e-05	1.463391678705e+00	1.064364334172e-04	2.583120696956e-05	8.060522644763e-05
0.5082              	-2.730152270910e-05	1.463183885586e+00	1.025524162175e-04	2.397468539967e-05	7.857773081786e-05
0.5104              	-2.721727753232e-05	1.463025605961e+00	1.078527249665e-04	2.670908495093e-05	8.114364001556e-05
0.5126              	-2.713148536566e-05	1.462811074048e+00	1.012788960125e-04	2.350796264059e-05	7.777093337191e-05
0.5148              	-2.704786100994e-05	1.462618696879e+00	1.113861396704e-04	2.864520882525e-05	8.274093084513e-05
0.517               	-2.696159441395e-05	1.462445838618e+00	1.061300108881e-04	2.610341103010e-05	8.002659985801e-05
0.5192              	-2.687593900271e-05	1.462275332997e+00	1.106764851782e-04	2.846230358637e-05	8.221418159179e-05
0.5214              	-2.678905163956e-05	1.462147907163e+00	9.982203274134e-05	2.312196473111e-05	7.670006801023e-05
0.5236              	-2.670588929576e-05	1.461977118474e+00	1.149052943287e-04	3.074675786856e-05	8.415853646009e-05
0.5258              	-2.662217989152e-05	1.461841862467e+00	1.158496539995e-04	3.130264710823e-05	8.454700689126e-05
0.528               	-2.653869587504e-05	1.461709751167e+00	1.158209711693e-04	3.137178970961e-05	8.444918145970e-05
0.5302              	-2.645584473381e-05	1.461597668329e+00	1.208312918331e-04	3.395980118276e-05	8.687149065038e-05
0.5324              	-2.637286145277e-05	1.461490384689e+00	1.150901668833e-04	3.117222198888e-05	8.391794489442e-05
0.5346              	-2.628984877006e-05	1.461404218617e+00	1.171071225683e-04	3.226371251407e-05	8.484341005419e-05
0.5368              	-2.620686200980e-05	1.461319987659e+00	1.215526295175e-04	3.456945274896e-05	8.698317676856e-05
0.539               	-2.612470746445e-05	1.461268735609e+00	1.169109566653e-04	3.233077086821e-05	8.458018579711e-05
0.5412              	-2.604195172102e-05	1.461245635935e+00	1.173628209331e-04	3.263945874553e-05	8.472336218758e-05
0.5434              	-2.596163072544e-05	1.461270102712e+00	1.231664736939e-04	3.562160612152e-05	8.754486757239e-05
0.5456              	-2.588158253674e-05	1.461498854259e+00	1.243104678882e-04	3.627365140736e-05	8.803681648084e-05
0.5478              	-2.580187504375e-05	1.461384535729e+00	1.248280460896e-04	3.661214800104e-05	8.821589808854e-05
0.55                	-2.572044428568e-05	1.460945044262e+00	1.268415623937e-04	3.770033691116e-05	8.914122548253e-05
0.5522              	-2.563915847956e-05	1.460773391422e+00	1.254151474821e-04	3.706841526152e-05	8.834673222063e-05
0.5544              	-2.555946637835e-05	1.460690655912e+00	1.313891964827e-04	4.013513186302e-05	9.125406461973e-05
0.5566              	-2.548064306069e-05	1.460617638928e+00	1.258129312478e-04	3.742582256320e-05	8.838710868459e-05
0.5588              	-2.540197037229e-05	1.460698129807e+00	1.304596489630e-04	3.982785410919e-05	9.063179485377e-05
0.561               	-2.532380095463e-05	1.460456618495e+00	1.315061743612e-04	4.042928622599e-05	9.107688813525e-05
0.5632              	-2.525063318863e-05	1.460574808426e+00	1.506207152502e-04	5.005972443646e-05	1.005609908137e-04
0.5654              	-2.517172715734e-05	1.460665968723e+00	1.285066517684e-04	3.908159872688e-05	8.942505304156e-05
0.5676              	-2.509615795062e-05	1.460477284494e+00	1.304263087256e-04	4.011699641219e-05	9.030931231343e-05
0.5698              	-2.501883906181e-05	1.460624309564e+00	1.328227042024e-04	4.139251303940e-05	9.143019116302e-05
0.572               	-2.494214367604e-05	1.460761893079e+00	1.342243465386e-04	4.217002959326e-05	9.205431694533e-05
0.5742              	-2.486553034397e-05	1.460931511326e+00	1.370207941820e-04	4.364486674705e-05	9.337592743499e-05
0.5764              	-2.478901774646e-05	1.460691343367e+00	1.366215846990e-04	4.352177460306e-05	9.309981009597e-05
0.5786              	-2.471434800501e-05	1.460762033227e+00	1.394439728351e-04	4.500763841253e-05	9.443633442256e-05
0.5808              	-2.464074331868e-05	1.460864541651e+00	1.403028088500e-04	4.551066110633e-05	9.479214774369e-05
0.583               	-2.456791898718e-05	1.461001580144e+00	1.406096632115e-04	4.573691261858e-05	9.487275059294e-05
0.5852              	-2.449417490263e-05	1.461242938198e+00	1.447034113819e-04	4.785753078833e-05	9.684588059359e-05
0.5874              	-2.442152444271e-05	1.461102515585e+00	1.434398435685e-04	4.729839734154e-05	9.614144622696e-05
0.5896              	-2.434766189303e-05	1.461266301079e+00	1.355192873431e-04	4.341198177853e-05	9.210730556458e-05
0.5918              	-2.427688193760e-05	1.461420040479e+00	1.537178499713e-04	5.258204304803e-05	1.011358069232e-04
0.594               	-2.420595765298e-05	1.461677000786e+00	1.537276549805e-04	5.265786983725e-05	1.010697851432e-04
0.5962              	-2.413433584276e-05	1.461805033688e+00	1.467724366048e-04	4.925188245964e-05	9.752055414516e-05
0.5984              	-2.406379526975e-05	1.461628500461e+00	1.502250649189e-04	5.104873718971e-05	9.917632772922e-05
0.6006              	-2.399397287681e-05	1.461725710491e+00	1.499414769931e-04	5.097676561973e-05	9.896471137336e-05
0.6028              	-2.392367717571e-05	1.461932621143e+00	1.527762079315e-04	5.246442679006e-05	1.003117811415e-04
0.605               	-2.385433687974e-05	1.462341304566e+00	1.517167865208e-04	5.200405638066e-05	9.971273014014e-05
0.6072              	-2.378621402380e-05	1.462615134562e+00	1.530541321828e-04	5.274085206761e-05	1.003132801152e-04
0.6094              	-2.371763415198e-05	1.462622538794e+00	1.572227061170e-04	5.489371890651e-05	1.023289872105e-04
0.6116              	-2.365060143545e-05	1.462580435139e+00	1.561009055009e-04	5.439985131501e-05	1.017010541859e-04
0.6138              	-2.358403850580e-05	1.462795201333e+00	1.559770054095e-04	5.440446419896e-05	1.015725412106e-04
0.616               	-2.351796786841e-05	1.463012019618e+00	1.578408055781e-04	5.540243492065e-05	1.024383706575e-04
0.6182              	-2.345242991502e-05	1.463237450721e+00	1.580370372498e-04	5.556608870985e-05	1.024709485399e-04
0.6204              	-2.338243182376e-05	1.463540525034e+00	1.490164995360e-04	5.112581794422e-05	9.789068159175e-05
0.6226              	-2.331617987985e-05	1.463666534029e+00	1.637897424506e-04	5.857869134543e-05	1.052110511051e-04
0.6248              	-2.324908226561e-05	1.463549522116e+00	1.651135215428e-04	5.930767850581e-05	1.058058430370e-04
0.627               	-2.318437328406e-05	1.464022418770e+00	1.645282065546e-04	5.907972999322e-05	1.054484765613e-04
0.6292              	-2.312029775088e-05	1.464250175446e+00	1.639690855930e-04	5.886424504562e-05	1.051048405474e-04
0.6314              	-2.305666609963e-05	1.464501363661e+00	1.646786231883e-04	5.928264549450e-05	1.053959776938e-04
0.6336              	-2.299353309018e-05	1.464773684368e+00	1.653107718183e-04	5.966185281899e-05	1.056489189993e-04
0.6358              	-2.293138774032e-05	1.465127672215e+00	1.649849648822e-04	5.956109470080e-05	1.054238701814e-04
0.638               	-2.286407128698e-05	1.465303064598e+00	1.598352024815e-04	5.705352995379e-05	1.027816725277e-04
0.6402              	-2.280351997541e-05	1.465263237326e+00	1.694223703361e-04	6.190766519264e-05	1.075147051435e-04
0.6424              	-2.274256638135e-05	1.465529862869e+00	1.703625417396e-04	6.243870448846e-05	1.079238372512e-04
0.6446              	-2.268323349621e-05	1.465795646435e+00	1.705196957153e-04	6.257661436143e-05	1.079430813538e-04
0.6468              	-2.262442439303e-05	1.466059588922e+00	1.690618237729e-04	6.190648749343e-05	1.071553362795e-04
0.649               	-2.256614521959e-05	1.466289860200e+00	1.713948270255e-04	6.313126829316e-05	1.082635587323e-04
0.6512              	-2.250968686179e-05	1.466562322880e+00	1.750043959167e-04	6.499251109656e-05	1.100118848201e-04
0.6534              	-2.244831541938e-05	1.467078985406e+00	1.810097829008e-04	6.805657603102e-05	1.129532068698e-04
0.6556              	-2.238815886785e-05	1.467230543833e+00	1.783653783525e-04	6.679453030839e-05	1.115708480441e-04
0.6578              	-2.232812800282e-05	1.467497492269e+00	1.779348823782e-04	6.663931318627e-05	1.112955691919e-04
0.66                	-2.226866078127e-05	1.467797747413e+00	1.838905701023e-04	6.967662426986e-05	1.142139458324e-04
0.6622              	-2.221018191556e-05	1.468109532989e+00	1.787199998433e-04	6.714981800611e-05	1.115701818372e-04
0.6644              	-2.215373597759e-05	1.468433484701e+00	1.779013174295e-04	6.679692273715e-05	1.111043946923e-04
0.6666              	-2.209762032923e-05	1.468767207086e+00	1.778951517493e-04	6.684995554542e-05	1.110451962039e-04
0.6688              	-2.204258774571e-05	1.469164965177e+00	1.731561062730e-04	6.453546539078e-05	1.086206408822e-04
0.671               	-2.198584380358e-05	1.469366783866e+00	1.841430799697e-04	7.008569618127e-05	1.140573837884e-04
0.6732              	-2.193077348197e-05	1.469446656884e+00	1.796672983683e-04	6.790287570219e-05	1.117644226661e-04
0.6754              	-2.187583189566e-05	1.469791822184e+00	1.848500512146e-04	7.054919371161e-05	1.143008575029e-04
0.6776              	-2.182344808899e-05	1.470137888681e+00	1.869232785315e-04	7.163819117677e-05	1.152850873547e-04
0.6798              	-2.176864736019e-05	1.470452770251e+00	1.864978538497e-04	7.148027956469e-05	1.150175742851e-04
0.682               	-2.171489577731e-05	1.470782390565e+00	1.847414945791e-04	7.065585151225e-05	1.140856430669e-04
0.6842              	-2.166191228838e-05	1.471104322685e+00	1.870809452230e-04	7.187856032313e-05	1.152023848999e-04
0.6864              	-2.160783392602e-05	1.471462176264e+00	1.912812012168e-04	7.403276668238e-05	1.172484345344e-04
0.6886              	-2.155572724930e-05	1.471977235626e+00	1.917757069731e-04	7.433212623727e-05	1.174435807359e-04
0.6908              	-2.150374299169e-05	1.472189935761e+00	1.934658406292e-04	7.522917732293e-05	1.182366633063e-04
0.693               	-2.146999531062e-05	1.472605252817e+00	2.412435912926e-04	9.915180033567e-05	1.420917909569e-04
0.6952              	-2.143380503092e-05	1.473102996808e+00	2.410279160957e-04	9.908015301692e-05	1.419477630788e-04
0.6974              	-2.139770178203e-05	1.473281375805e+00	2.415468793139e-04	9.937573787492e-05	1.421711414390e-04
0.6996              	-2.135606510368e-05	1.473444682663e+00	2.317433998028e-04	9.451563479774e-05	1.372277650051e-04
0.7018              	-2.132846869562e-05	1.473911280633e+00	2.571730645237e-04	1.072580635662e-04	1.499150009575e-04
0.704               	-2.129409235112e-05	1.474487899925e+00	2.468394002268e-04	1.021256077623e-04	1.447137924645e-04
0.7062              	-2.126020240919e-05	1.474699363046e+00	2.494773019284e-04	1.034784485550e-04	1.459988533734e-04
0.7084              	-2.122565640810e-05	1.475091512282e+00	2.491585907998e-04	1.033536389918e-04	1.458049518080e-04
0.7106              	-2.119241695670e-05	1.475346880778e+00	2.486704068356e-04	1.031427864611e-04	1.455276203745e-04
0.7128              	-2.116052547427e-05	1.475532555083e+00	2.520393990939e-04	1.048591740727e-04	1.471802250212e-04
0.715               	-2.112906245859e-05	1.475948077428e+00	2.520010851548e-04	1.048714801188e-04	1.471296050360e-04
0.7172              	-2.109828443716e-05	1.476382911861e+00	2.541696469716e-04	1.059865390487e-04	1.481831079230e-04
0.7194              	-2.106853470002e-05	1.476880715313e+00	2.562549819229e-04	1.070589562615e-04	1.491960256615e-04
0.7216              	-2.104054667396e-05	1.477365302188e+00	2.620575878565e-04	1.099882472543e-04	1.520693406022e-04
0.7238              	-2.102358281945e-05	1.478017852420e+00	2.863366808747e-04	1.221447576179e-04	1.641919232568e-04
0.726               	-2.098065165767e-05	1.478344822459e+00	2.256200823233e-04	9.182938950396e-05	1.337906928193e-04
0.7282              	-2.093989463423e-05	1.477955162092e+00	2.302292016084e-04	9.417470616997e-05	1.360544954384e-04
0.7304              	-2.090714320675e-05	1.478176397265e+00	2.606173236017e-04	1.094015185941e-04	1.512158050076e-04
0.7326              	-2.087832241946e-05	1.478635766008e+00	2.626298100540e-04	1.104365826076e-04	1.521932274465e-04
0.7348              	-2.084897593170e-05	1.478944692318e+00	2.655293530762e-04	1.119157006064e-04	1.536136524698e-04
0.737               	-2.082130802558e-05	1.479371569368e+00	2.641148947592e-04	1.112361393540e-04	1.528787554052e-04
0.7392              	-2.079381422502e-05	1.479811676405e+00	2.609811180590e-04	1.096967448045e-04	1.512843732545e-04
0.7414              	-2.076646355673e-05	1.480237245231e+00	2.672524657271e-04	1.128597693068e-04	1.543926964203e-04
0.7436              	-2.073827355148e-05	1.480681331462e+00	2.676322289628e-04	1.130778409299e-04	1.545543880329e-04
0.7458              	-2.071005144341e-05	1.481217508596e+00	2.686764008876e-04	1.136281490004e-04	1.550482518872e-04
0.748               	-2.068198252300e-05	1.481373332705e+00	2.720858301076e-04	1.153609325308e-04	1.567248975768e-04
0.7502              	-2.065373768577e-05	1.481763951244e+00	2.672283458218e-04	1.129604352251e-04	1.542679105967e-04
0.7524              	-2.062514650631e-05	1.482191288658e+00	2.659762751285e-04	1.123629910579e-04	1.536132840706e-04
0.7546              	-2.059220651302e-05	1.482308832612e+00	2.641835806145e-04	1.114995837942e-04	1.526839968203e-04
0.7568              	-2.054278099960e-05	1.481949407370e+00	2.110635943032e-04	8.498901615199e-05	1.260745781512e-04
0.759               	-2.053402165969e-05	1.482984634367e+00	3.301458909771e-04	1.445389238289e-04	1.856069671483e-04
0.7612              	-2.052002152860e-05	1.484489711079e+00	3.050000826377e-04	1.319800197902e-04	1.730200628475e-04
0.7634              	-2.049782751744e-05	1.484701302955e+00	2.862711664346e-04	1.226377556999e-04	1.636334107347e-04
0.7656              	-2.047388329859e-05	1.485111622614e+00	2.833727549885e-04	1.212124941956e-04	1.621602607928e-04
0.7678              	-2.044952812032e-05	1.485517461995e+00	2.836934617072e-04	1.213972027333e-04	1.622962589739e-04
0.77                	-2.042512652571e-05	1.485922943742e+00	2.831141015362e-04	1.211319242424e-04	1.619821772938e-04
0.7722              	-2.040085015841e-05	1.486333828293e+00	2.841495030701e-04	1.216739013766e-04	1.624756016934e-04
0.7744              	-2.037676784878e-05	1.486754085701e+00	2.852087475098e-04	1.222276059061e-04	1.629811416037e-04
0.7766              	-2.035300669724e-05	1.487204371723e+00	2.864323374687e-04	1.228631620371e-04	1.635691754316e-04
0.7788              	-2.032931709428e-05	1.487776246750e+00	2.887750406890e-04	1.240582032502e-04	1.647168374388e-04
0.781               	-2.030734081957e-05	1.488025100233e+00	2.890257748095e-04	1.242055465852e-04	1.648202282243e-04
0.7832              	-2.028584984190e-05	1.488209234622e+00	2.904103498102e-04	1.249193250632e-04	1.654910247470e-04
0.7854              	-2.026471918009e-05	1.488638059147e+00	2.910191448682e-04	1.252448532540e-04	1.657742916142e-04
0.7876              	-2.024437305770e-05	1.489043678682e+00	2.915211659825e-04	1.255162099335e-04	1.660049560489e-04
0.7898              	-2.022193698375e-05	1.489513545178e+00	2.976348564216e-04	1.285954912270e-04	1.690393651945e-04
0.792               	-2.020120057747e-05	1.490029211435e+00	2.892635270217e-04	1.244305629334e-04	1.648329640883e-04
0.7942              	-2.017930754876e-05	1.490521188817e+00	3.012152070812e-04	1.304282959918e-04	1.707869110894e-04
0.7964              	-2.015904820615e-05	1.490988718267e+00	2.929843079976e-04	1.263331057927e-04	1.666512022050e-04
0.7986              	-2.014439871868e-05	1.491410489364e+00	3.263777307513e-04	1.430444666570e-04	1.833332640943e-04
0.8008              	-2.012560716109e-05	1.491791806886e+00	2.983911529834e-04	1.290699693306e-04	1.693211836528e-04
0.803               	-2.010609149776e-05	1.492243567665e+00	2.992001720128e-04	1.294939945086e-04	1.697061775042e-04
0.8052              	-2.008443715661e-05	1.492695483240e+00	3.013568699762e-04	1.305939978315e-04	1.707628721447e-04
0.8074              	-2.006318420498e-05	1.493141855242e+00	3.039485580342e-04	1.319110948121e-04	1.720374632221e-04
0.8096              	-2.004216662408e-05	1.493603150831e+00	3.052741611531e-04	1.325949139525e-04	1.726792472006e-04
0.8118              	-2.002142002724e-05	1.494160934419e+00	3.096969620397e-04	1.348270609926e-04	1.748699010471e-04
0.814               	-2.000083270813e-05	1.494470261722e+00	3.036291111678e-04	1.318137228758e-04	1.718153882920e-04
0.8162              	-1.998044072272e-05	1.494918052158e+00	3.147614396199e-04	1.374002790873e-04	1.773611605327e-04
0.8184              	-1.996131233601e-05	1.495411124370e+00	3.029302380455e-04	1.315038066867e-04	1.714264313588e-04
0.8206              	-1.994046482052e-05	1.495828980696e+00	3.283221554451e-04	1.442206129021e-04	1.841015425431e-04
0.8228              	-1.992305888684e-05	1.496168602304e+00	2.917537403182e-04	1.259538112722e-04	1.657999290459e-04
0.825               	-1.990441791129e-05	1.496728398787e+00	3.420756032514e-04	1.511333837144e-04	1.909422195370e-04
0.8272              	-1.988811627113e-05	1.497069724970e+00	2.765460881916e-04	1.183849278247e-04	1.581611603670e-04
0.8294              	-1.986922845863e-05	1.497720164756e+00	3.673764483252e-04	1.638189957040e-04	2.035574526212e-04
0.8316              	-1.985422954623e-05	1.497980989098e+00	2.502542952626e-04	1.052729180851e-04	1.449813771775e-04
0.8338              	-1.983458901830e-05	1.498804359728e+00	4.021717850705e-04	1.812513035170e-04	2.209204815536e-04
0.836               	-1.982129274380e-05	1.499099069952e+00	2.110528756004e-04	8.570514505639e-05	1.253477305440e-04
0.8382              	-1.980076380201e-05	1.499979221261e+00	4.511596236869e-04	2.057790480415e-04	2.453805756455e-04
0.8404              	-1.978931449697e-05	1.499677162451e+00	1.569131631676e-04	5.866726708685e-05	9.824589608079e-05
0.8426              	-1.976744248081e-05	1.500848540065e+00	5.052197219738e-04	2.328424185061e-04	2.723773034677e-04
